dataset,data_name,data_split
VinDr-Mammo-finding,1bad693bff15cd631e84f1cfc717f3bb_0,Test
VinDr-Mammo-finding,d028ffee146b31e84cb8cce392beafe7_0,Test
VinDr-Mammo-finding,a2199564885a9d002152a8d18b98bd71_0,Test
VinDr-Mammo-finding,9992a1941e974a38b391b2a5fa78e6c6_2,Test
VinDr-Mammo-finding,5353337c9c256dfa34fa5c4b7aac27a6_0,Test
VinDr-Mammo-finding,c99575f6b786336b2c51991f2e84ec91_1,Test
VinDr-Mammo-finding,437a5cf58fedd970ffb2d9a00dea0d6c_0,Test
VinDr-Mammo-finding,5765fc3b2a44f33c127621b8f744425e_0,Test
VinDr-Mammo-finding,9b41ab605b23a804f8891e25b37097fd_0,Test
VinDr-Mammo-finding,1f741efcce7da5f4fcc10378eeeab159_0,Test
VinDr-Mammo-finding,a9f3f9e0195685ef7e02ecb2f90df158_0,Test
VinDr-Mammo-finding,d035c81f7e81c0a845b61e566bf7a4bb_0,Test
VinDr-Mammo-finding,6c89a90416411eecf56e5ea1fff2a1e2_2,Test
VinDr-Mammo-finding,1fbf74aa3e9be948b0e9b1e73f8b3a9b_0,Test
VinDr-Mammo-finding,b73d4e04b69d52ba6f350cc77da54f95_3,Test
VinDr-Mammo-finding,5cd330a56ea7c77a1fa1181712966dbf_0,Test
VinDr-Mammo-finding,233ca7084a75a79608f0225653bf0d83_0,Test
VinDr-Mammo-finding,a7d6038b8b078c125efb641d7e1e4ba1_0,Test
VinDr-Mammo-finding,ed15e2630a1d858c0e0fa9aa2348eceb_2,Test
VinDr-Mammo-finding,fd5b39474bd0c0e81bf3af47bbc0c487_0,Test
VinDr-Mammo-finding,6e1d5fe56641dcdc0822aaad9e0652e6_0,Test
VinDr-Mammo-finding,aca3b43ea31f8a59d580742da52fc98f_0,Test
VinDr-Mammo-finding,54b2fd916363b3e07667e3f1d65f085f_0,Test
VinDr-Mammo-finding,899a09abd9ab542682b3a41724bcccdc_0,Test
VinDr-Mammo-finding,b73d4e04b69d52ba6f350cc77da54f95_0,Test
VinDr-Mammo-finding,2bc80ebd58505c88bf1fc81b72c4fa42_0,Test
VinDr-Mammo-finding,afa93965854c2094f476cc01f96435b0_0,Test
VinDr-Mammo-finding,758800aab197eb56a28eed6849250800_1,Test
VinDr-Mammo-finding,0784895356dd8e1e6ddcf536ff3d086f_0,Test
VinDr-Mammo-finding,7ceb1b109f832eafc2b8b765f32997e5_0,Test
VinDr-Mammo-finding,3a69cb46471f1417f099a177608cd5c1_0,Test
VinDr-Mammo-finding,da1a36405c16227ef13b0dbfffd8a3fd_0,Test
VinDr-Mammo-finding,62920323da267f6a7c30adf394aa05c4_0,Test
VinDr-Mammo-finding,225863035d1c03f3c1cd49f409870fde_0,Test
VinDr-Mammo-finding,6539805fceb039119fb638034ffb5bd1_0,Test
VinDr-Mammo-finding,7a53b6689ed19c4006227e46b158906f_1,Test
VinDr-Mammo-finding,c198e90ae80f0038f051957d1cf8a857_2,Test
VinDr-Mammo-finding,c9696e555b3ec7171832629cfa8fb6c3_0,Test
VinDr-Mammo-finding,c413c9130c387f479a3f257f9469c5f3_0,Test
VinDr-Mammo-finding,855cb8cc8506fc3be0123848dbea94b0_0,Test
VinDr-Mammo-finding,c58233033d21865c0c1e8f9b353d60ba_0,Test
VinDr-Mammo-finding,2ce389a2252ceb3a87a7be9a14721692_0,Test
VinDr-Mammo-finding,b9e991c85f3549a49b8f13f318f6f7d8_0,Test
VinDr-Mammo-finding,d5701f000de83388af9171cea1427a7e_0,Test
VinDr-Mammo-finding,9992a1941e974a38b391b2a5fa78e6c6_1,Test
VinDr-Mammo-finding,0734a9dc7d6d89e8c91458545afeef9d_0,Test
VinDr-Mammo-finding,18fc6298ebe7a83427f87a1de7fa143f_0,Test
VinDr-Mammo-finding,c198e90ae80f0038f051957d1cf8a857_0,Test
VinDr-Mammo-finding,e193c56a12780c7b1096b3c65aea01a2_0,Test
VinDr-Mammo-finding,ec9477ee8b60f14857c324dd63b71b87_0,Test
VinDr-Mammo-finding,73d20cbf87ec2637a3de9d950ad809b2_0,Test
VinDr-Mammo-finding,6c352b54b391756ad175649b9f40906e_0,Test
VinDr-Mammo-finding,ed15e2630a1d858c0e0fa9aa2348eceb_3,Test
VinDr-Mammo-finding,5173f7390a4426b1d2ff13dc1db4111a_1,Test
VinDr-Mammo-finding,0adb22b2b24d61c511acbe028648532e_0,Test
VinDr-Mammo-finding,98905ad2de4a20e08b33db83b0184003_0,Test
VinDr-Mammo-finding,2f53aaf3a5df96e66bdcf98d9f770d1e_0,Test
VinDr-Mammo-finding,230d88855d53b8edfb4c3cc7ef1248db_0,Test
VinDr-Mammo-finding,d83b16559c3ad828bd86db23e4f11243_0,Test
VinDr-Mammo-finding,46c99229cd29d99ec8ab2ccfa164133f_0,Test
VinDr-Mammo-finding,ddf0592485d93d7084c29f1fa5e5c443_1,Test
VinDr-Mammo-finding,2bc1c6df1d38102593cdbc50610d2010_0,Test
VinDr-Mammo-finding,66d5d94402456f664753ec443d077bf9_0,Test
VinDr-Mammo-finding,3bd311d3edc0f72235e62ffb5d2eaa47_0,Test
VinDr-Mammo-finding,271e8bfd46adee65f8580092753d08e5_0,Test
VinDr-Mammo-finding,9537edc9696af1f34570b16b81f86f50_1,Test
VinDr-Mammo-finding,6904df2bf7180487ad11bf6da7890b5b_0,Test
VinDr-Mammo-finding,4838c9ff9e5a1c0fcfbce86d1dd85384_0,Test
VinDr-Mammo-finding,e79f419d756e9902fc6ff80ca0d7f7a3_0,Test
VinDr-Mammo-finding,4a29dbe9d326db4d304b619ac9b8d10d_0,Test
VinDr-Mammo-finding,bdf1539e07e60cfcb5e7833f5b63fa86_2,Test
VinDr-Mammo-finding,ace92b13e3349a378f9cb1bff82a364e_0,Test
VinDr-Mammo-finding,4d40458601ac49f2e07a56ead392a189_0,Test
VinDr-Mammo-finding,726355704c0328a581f9182fee4d198f_0,Test
VinDr-Mammo-finding,d3aced0c7e8fe9c1bd498eeb72cb6048_0,Test
VinDr-Mammo-finding,4c168062d124de078b02efb790f2a65c_1,Test
VinDr-Mammo-finding,7d642cca9647103a993d4b3f9e6be393_0,Test
VinDr-Mammo-finding,e9474b0f6b8fee9cf11dca4ac57b8959_0,Test
VinDr-Mammo-finding,6c89a90416411eecf56e5ea1fff2a1e2_1,Test
VinDr-Mammo-finding,85939e3cfdb707f342917c1f56a56306_0,Test
VinDr-Mammo-finding,4da72fbf2d9cb39fbc09b5d369a3a078_0,Test
VinDr-Mammo-finding,b73d4e04b69d52ba6f350cc77da54f95_2,Test
VinDr-Mammo-finding,af180f8f7c44e2a5e060e7ea01772fb3_0,Test
VinDr-Mammo-finding,77f6c807dcdbd4f5b9305219fa5d9779_0,Test
VinDr-Mammo-finding,de1fa3a78d7ff2d5e52dac51162af5ed_0,Test
VinDr-Mammo-finding,3ca01aa63e24a7f0c873d0a939d1b003_0,Test
VinDr-Mammo-finding,bdf1539e07e60cfcb5e7833f5b63fa86_3,Test
VinDr-Mammo-finding,a2ce545b7d7d400e6599dcba1fb0b5b6_0,Test
VinDr-Mammo-finding,688ece496be02afd7ee4ed6e3d5ab036_0,Test
VinDr-Mammo-finding,f54b07517cb46e8a59c1c10748bdb5ed_1,Test
VinDr-Mammo-finding,343605cd7da7f2515b76d13c3e49e709_0,Test
VinDr-Mammo-finding,dbe631b24f8759c7f7022513582c39ba_1,Test
VinDr-Mammo-finding,3631f3970d8dd637e1cf582f2060fdce_0,Test
VinDr-Mammo-finding,1f2ad3de97b6d7a4d8f78af09c11b580_1,Test
VinDr-Mammo-finding,7e2ac68b81c14f458e7323f2f8951cf2_0,Test
VinDr-Mammo-finding,9482a0d32b85123f738360855c2a3a3a_0,Test
VinDr-Mammo-finding,b50b5943e02004c10ac6de73d93cbe50_1,Test
VinDr-Mammo-finding,a6dad62e2c8528abf3e74324325cc6d3_0,Test
VinDr-Mammo-finding,d52161ca0d73ced5fde02dc6cb04918e_0,Test
VinDr-Mammo-finding,5aeab21edc0439e116d876e4647a840c_0,Test
VinDr-Mammo-finding,f75e7aff7268ba2e462c284e30cfc5b5_0,Test
VinDr-Mammo-finding,525a35260f5484d6d3bcb897fbf16364_1,Test
VinDr-Mammo-finding,4e18bc58696aa628e02c43be53b73cda_0,Test
VinDr-Mammo-finding,ea46f4834d92e77afe1da27757b0678b_0,Test
VinDr-Mammo-finding,4b08c4f184eb69a3c732c8e8eb627af8_1,Test
VinDr-Mammo-finding,93960b56ba5808e9047aff73cf9b0762_0,Test
VinDr-Mammo-finding,bcb1ae36b77c5324ff9243999acc20c2_0,Test
VinDr-Mammo-finding,ed15e2630a1d858c0e0fa9aa2348eceb_0,Test
VinDr-Mammo-finding,21a78229489f5b35b0b037f678a5cac4_0,Test
VinDr-Mammo-finding,fb70bcb1b4be4e6942a47e775b497aec_0,Test
VinDr-Mammo-finding,08490d6ee0e276c8a4daaf106d9a01e0_0,Test
VinDr-Mammo-finding,b1b53e1cdc26a14db5820eb8eeca2331_0,Test
VinDr-Mammo-finding,5e4a8f5e3760b0de5ce874f40e79c6dd_0,Test
VinDr-Mammo-finding,900736c288a600cd2674132e9e4ef2ff_0,Test
VinDr-Mammo-finding,df5ffc387843a45e3c29f51f6d663317_0,Test
VinDr-Mammo-finding,b48df6b5cc6f2a613d0a36889242b02a_0,Test
VinDr-Mammo-finding,8ddcc6ca07bfbf89fe828d46a0f64e92_0,Test
VinDr-Mammo-finding,a4e1902203b851213146380f19a6891e_0,Test
VinDr-Mammo-finding,03234e390d3f2c9c07889e1687eafbb8_0,Test
VinDr-Mammo-finding,ba2c3703a000ce6807432b4e42e50b3b_0,Test
VinDr-Mammo-finding,1a52264b19da38964392d40a72362fdd_0,Test
VinDr-Mammo-finding,abfc2ef6885417a4f0f5fa1f5ec4d567_0,Test
VinDr-Mammo-finding,7a53b6689ed19c4006227e46b158906f_0,Test
VinDr-Mammo-finding,10e0019ae8ce05748b47e9b02131de7f_0,Test
VinDr-Mammo-finding,85939e3cfdb707f342917c1f56a56306_1,Test
VinDr-Mammo-finding,86048af83b217cbc59cfa9d51af09696_0,Test
VinDr-Mammo-finding,b38c4d76e10c004a7b779c01b3f66da0_0,Test
VinDr-Mammo-finding,0e3db7bbea14c6dd5dbab7b95bfe82e4_0,Test
VinDr-Mammo-finding,a0cdb392b0d791725f8aea7f3f7f2c22_0,Test
VinDr-Mammo-finding,d9ec6dec926a686adc5928f770fc8b59_0,Test
VinDr-Mammo-finding,ad50a0920f06e7bf2ff5ea7e4eda123a_0,Test
VinDr-Mammo-finding,df1a94aad76bd2e7beadcf00dfc715bb_0,Test
VinDr-Mammo-finding,2ad344496bc6f2d91c27f501be133971_0,Test
VinDr-Mammo-finding,3920b4311fa5b13f5a2c9185156ae9d5_1,Test
VinDr-Mammo-finding,77d49b4e04e521557c0e6281932d5151_0,Test
VinDr-Mammo-finding,31fcc94f3079f2b234c6e4304ab540e3_0,Test
VinDr-Mammo-finding,8625c888c8bdfc650c4c2eba665accc2_0,Test
VinDr-Mammo-finding,dbe631b24f8759c7f7022513582c39ba_3,Test
VinDr-Mammo-finding,807c754bdbee40c54b7f4452b6410bb5_0,Test
VinDr-Mammo-finding,d360a682c40590bb09f819d127e0a11a_0,Test
VinDr-Mammo-finding,4ae52d114924c90767dfb6ab86ea460d_0,Test
VinDr-Mammo-finding,36f1d0a7b515cef7eab05bdbfde38094_0,Test
VinDr-Mammo-finding,393bf60503222eda072cd9920da55cd1_0,Test
VinDr-Mammo-finding,9537edc9696af1f34570b16b81f86f50_0,Test
VinDr-Mammo-finding,b170cb834c8bccc382bc8a1b667e6100_0,Test
VinDr-Mammo-finding,16772df2fc68173354ed7b5684e40a56_0,Test
VinDr-Mammo-finding,e7c534f3c4d99a2a017cd64191b73923_1,Test
VinDr-Mammo-finding,a140bbecbcf3861c90e0db5440c420b0_0,Test
VinDr-Mammo-finding,cafb38b60a61619ad1bfa25b77ccb521_0,Test
CBIS-DDSM-finding,Mass-Training_P_01226_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00566_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00112_LEFT_CC_3,Train
CBIS-DDSM-finding,Mass-Training_P_00836_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00548_LEFT_MLO_2,Train
CBIS-DDSM-finding,Calc-Training_P_00452_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01680_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01532_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00066_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00772_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00360_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01664_RIGHT_CC_2,Train
CBIS-DDSM-finding,Mass-Training_P_01373_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00954_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00106_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01366_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01619_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_01670_LEFT_MLO_2,Train
CBIS-DDSM-finding,Mass-Training_P_00366_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01522_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01346_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00680_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00473_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_00368_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00022_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_00127_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00441_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01411_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00653_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01133_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00218_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_01670_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_00077_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01099_LEFT_CC_3,Train
CBIS-DDSM-finding,Mass-Test_P_00391_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_01643_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01304_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00259_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00098_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01405_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00981_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00484_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00944_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00159_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01784_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00954_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00106_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_00789_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00146_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00320_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_01752_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01761_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01197_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00647_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00493_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_01800_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00162_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00179_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00380_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_01090_LEFT_CC_3,Train
CBIS-DDSM-finding,Calc-Training_P_01229_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01830_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01134_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01582_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00856_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00564_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01275_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00519_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00826_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00498_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_01416_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01864_LEFT_MLO_2,Train
CBIS-DDSM-finding,Calc-Training_P_00455_LEFT_MLO_3,Train
CBIS-DDSM-finding,Calc-Training_P_00008_RIGHT_MLO_3,Train
CBIS-DDSM-finding,Mass-Training_P_00408_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00212_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_01547_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01560_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01635_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00559_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_01534_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00328_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00007_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00962_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01102_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_01460_LEFT_MLO_2,Train
CBIS-DDSM-finding,Calc-Training_P_01336_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01777_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00412_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_00753_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01171_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01501_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01838_LEFT_CC_2,Train
CBIS-DDSM-finding,Calc-Training_P_00071_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01164_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01379_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01821_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01056_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00627_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00091_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01830_RIGHT_MLO_2,Train
CBIS-DDSM-finding,Mass-Training_P_00935_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00188_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00979_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00812_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00255_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00941_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_01353_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01221_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00645_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01041_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01339_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01198_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00317_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00924_LEFT_MLO_2,Train
CBIS-DDSM-finding,Calc-Training_P_00008_LEFT_CC_2,Train
CBIS-DDSM-finding,Mass-Training_P_01591_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01724_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00583_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_01187_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00741_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01039_RIGHT_MLO_4,Train
CBIS-DDSM-finding,Calc-Training_P_01629_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00018_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00051_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_01154_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01437_LEFT_CC_5,Train
CBIS-DDSM-finding,Calc-Training_P_02259_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00136_LEFT_MLO_2,Train
CBIS-DDSM-finding,Calc-Training_P_00378_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01229_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_01617_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01053_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01839_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_02432_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_01566_RIGHT_MLO_2,Train
CBIS-DDSM-finding,Mass-Training_P_01620_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01437_LEFT_MLO_5,Train
CBIS-DDSM-finding,Mass-Training_P_00058_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00928_RIGHT_MLO_2,Train
CBIS-DDSM-finding,Calc-Training_P_00909_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00555_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00048_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00021_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01739_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01184_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00700_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01890_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00487_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00014_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_00497_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00837_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01233_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00202_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_02176_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01864_LEFT_CC_2,Train
CBIS-DDSM-finding,Calc-Training_P_01286_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01365_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01046_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Test_P_00629_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00662_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00360_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01776_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Test_P_01042_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_02115_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01201_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00809_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00886_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_00198_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01286_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Test_P_00077_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01454_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01735_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Test_P_01351_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00159_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01250_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00635_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01034_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00994_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00107_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00330_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01350_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01305_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00469_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01248_LEFT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00799_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00051_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01786_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01531_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_01639_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00891_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_02105_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00737_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01073_RIGHT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_01015_LEFT_CC_1,Train
CBIS-DDSM-finding,Calc-Training_P_00973_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01031_LEFT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_00550_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01439_LEFT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_01271_RIGHT_CC_1,Train
CBIS-DDSM-finding,Mass-Training_P_01051_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Calc-Training_P_00548_LEFT_CC_2,Train
CBIS-DDSM-finding,Mass-Training_P_00640_RIGHT_MLO_1,Train
CBIS-DDSM-finding,Mass-Training_P_00764_RIGHT_MLO_1,Train
